@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2343479/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey72 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,532.0,2.0,7.0,132.0,103.0,9.0,13.0,147.0,106.0,2.0,324.0,10.0,1.0,0.0,1.0,87.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,144.561003421
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,432.0,1.0,5.0,126.0,69.0,8.0,16.0,133.0,121.0,1.0,324.0,9.0,0.0,0.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.762081784
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,509.0,2.0,9.0,64.0,286.0,13.0,18.0,52.0,89.0,3.0,93.0,7.0,0.0,0.0,1.0,53.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,145.843575419
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,524.0,1.0,4.0,37.0,370.0,16.0,14.0,101.0,126.0,2.0,96.0,11.0,0.0,0.0,2.0,76.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,137.837837838
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,190.0,2.0,9.0,39.0,46.0,5.0,13.0,167.0,174.0,3.0,36.0,46.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,85.7869934025
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,199.0,3.0,5.0,32.0,81.0,10.0,8.0,155.0,261.0,4.0,15.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,88.8780487805
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2348639/1/,222.0,4.0,7.0,18.0,89.0,15.0,17.0,117.0,276.0,1.0,12.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6023738872
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,555.0,1.0,3.0,63.0,288.0,21.0,17.0,66.0,160.0,2.0,44.0,11.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,9.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,143.063328424
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2348639/1/,207.0,2.0,9.0,25.0,64.0,7.0,13.0,153.0,178.0,5.0,34.0,78.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,84.1703637977
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342343/1/,537.0,1.0,3.0,74.0,288.0,11.0,11.0,53.0,85.0,1.0,90.0,9.0,0.0,0.0,2.0,99.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,5.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,147.234042553
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,233.0,5.0,10.0,43.0,92.0,21.0,18.0,116.0,252.0,1.0,4.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4468864469
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2348639/1/,193.0,2.0,6.0,30.0,73.0,9.0,19.0,130.0,177.0,2.0,19.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3460803059
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,207.0,2.0,16.0,50.0,56.0,3.0,21.0,114.0,110.0,5.0,33.0,75.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,78.9752650177
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/4665241/1/,187.0,3.0,9.0,31.0,22.0,45.0,2.0,899.0,629.0,3.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,167.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.581792319
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,181.0,3.0,11.0,24.0,53.0,25.0,2.0,828.0,586.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,179.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.068427371
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,647.0,2.0,3.0,25.0,2.0,1.0,22.0,290.0,80.0,4.0,280.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.64453125
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,414.0,2.0,1.0,6.0,493.0,4.0,13.0,129.0,177.0,4.0,52.0,25.0,0.0,0.0,1.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.340798442
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,715.0,1.0,1.0,12.0,17.0,1.0,29.0,302.0,28.0,4.0,374.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.019950125
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,505.0,2.0,2.0,60.0,659.0,9.0,8.0,39.0,302.0,4.0,36.0,38.0,0.0,0.0,2.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.789539228
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,379.0,1.0,1.0,21.0,420.0,5.0,6.0,16.0,106.0,1.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.35483871
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,508.0,1.0,1.0,48.0,642.0,6.0,13.0,113.0,288.0,2.0,43.0,6.0,0.0,0.0,1.0,18.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.595041322
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,641.0,0.0,3.0,25.0,0.0,1.0,30.0,297.0,54.0,4.0,340.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.323529412
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,332.0,4.0,3.0,24.0,157.0,2.0,5.0,64.0,0.0,1.0,581.0,11.0,1.0,0.0,3.0,443.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.126290707
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,634.0,2.0,4.0,46.0,0.0,1.0,20.0,313.0,49.0,4.0,327.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.371405094
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,681.0,1.0,2.0,13.0,11.0,2.0,29.0,258.0,61.0,4.0,359.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.769230769
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,561.0,2.0,3.0,101.0,739.0,12.0,7.0,144.0,210.0,2.0,49.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.700819672
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,352.0,3.0,2.0,52.0,170.0,1.0,5.0,60.0,1.0,1.0,534.0,6.0,1.0,0.0,3.0,385.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.211155378
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,732.0,3.0,3.0,18.0,19.0,1.0,21.0,296.0,72.0,4.0,392.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.684210526
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,568.0,5.0,1.0,40.0,701.0,6.0,12.0,152.0,321.0,5.0,50.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.184372256
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,593.0,3.0,2.0,14.0,16.0,1.0,28.0,320.0,42.0,4.0,362.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.056603774
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,529.0,2.0,1.0,60.0,653.0,5.0,14.0,166.0,232.0,6.0,53.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.885106383
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,551.0,1.0,1.0,81.0,442.0,4.0,2.0,112.0,187.0,1.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,157.162276975
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,523.0,1.0,1.0,37.0,393.0,7.0,18.0,227.0,181.0,2.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,144.311183144
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,537.0,1.0,2.0,86.0,472.0,3.0,2.0,188.0,176.0,1.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,154.028732042
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,396.0,1.0,2.0,155.0,450.0,4.0,6.0,116.0,149.0,1.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,181.776765376
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,160.0,4.0,11.0,34.0,62.0,26.0,2.0,892.0,589.0,4.0,22.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,209.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.797814208
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,560.0,1.0,1.0,74.0,453.0,1.0,5.0,153.0,61.0,0.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,151.780104712
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,146.0,3.0,10.0,27.0,57.0,36.0,2.0,906.0,631.0,3.0,17.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,203.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.239515377
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,162.0,2.0,9.0,18.0,51.0,37.0,3.0,920.0,601.0,3.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.246696035
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,542.0,1.0,2.0,54.0,479.0,7.0,3.0,185.0,178.0,0.0,49.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,163.072100313
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,546.0,1.0,1.0,180.0,600.0,3.0,4.0,134.0,155.0,1.0,56.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,181.944235117
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,619.0,1.0,1.0,118.0,542.0,2.0,6.0,180.0,140.0,1.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,188.031914894
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,299.0,4.0,1.0,326.0,202.0,12.0,8.0,242.0,92.0,1.0,73.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,111.54
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,232.0,20.0,1.0,382.0,292.0,12.0,10.0,84.0,92.0,3.0,112.0,44.0,0.0,0.0,2.0,2.0,1.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,117.732342007
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,571.0,3.0,5.0,116.0,93.0,2.0,5.0,93.0,170.0,2.0,425.0,19.0,1.0,0.0,1.0,83.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.788104089
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,300.0,4.0,1.0,313.0,240.0,7.0,7.0,234.0,67.0,1.0,37.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,100.606060606
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,213.0,17.0,5.0,384.0,314.0,11.0,7.0,42.0,74.0,3.0,68.0,37.0,1.0,0.0,3.0,12.0,3.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,111.009646302
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,528.0,3.0,5.0,122.0,88.0,5.0,2.0,45.0,179.0,1.0,383.0,19.0,1.0,0.0,1.0,88.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.239255933
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,379.0,3.0,1.0,443.0,170.0,13.0,12.0,298.0,61.0,1.0,53.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,31.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,116.384279476
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,204.0,16.0,1.0,295.0,243.0,13.0,9.0,52.0,145.0,2.0,52.0,38.0,0.0,0.0,2.0,10.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,106.834692365
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,481.0,1.0,6.0,117.0,88.0,3.0,7.0,158.0,67.0,1.0,312.0,25.0,1.0,0.0,1.0,84.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134.010378058
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,182.0,20.0,1.0,207.0,75.0,12.0,10.0,145.0,122.0,4.0,175.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.763224181
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,497.0,2.0,5.0,91.0,43.0,13.0,20.0,175.0,106.0,1.0,340.0,9.0,0.0,0.0,2.0,64.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.708721423
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,176.0,19.0,3.0,285.0,215.0,10.0,8.0,88.0,125.0,4.0,100.0,35.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,103.135946622
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,466.0,1.0,9.0,153.0,87.0,6.0,12.0,130.0,57.0,1.0,305.0,18.0,1.0,0.0,1.0,94.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134.525790349
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,196.0,15.0,3.0,291.0,198.0,14.0,9.0,57.0,139.0,4.0,105.0,34.0,0.0,0.0,1.0,13.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,118.850574713
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,505.0,2.0,5.0,110.0,90.0,5.0,7.0,127.0,133.0,1.0,352.0,21.0,1.0,0.0,1.0,86.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.769230769
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,295.0,2.0,5.0,369.0,61.0,7.0,1.0,469.0,238.0,1.0,101.0,19.0,0.0,0.0,2.0,30.0,1.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.736342043
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,249.0,3.0,5.0,299.0,45.0,10.0,1.0,451.0,421.0,2.0,172.0,28.0,0.0,0.0,3.0,47.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.299492386
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,345.0,1.0,6.0,373.0,34.0,21.0,1.0,424.0,439.0,2.0,200.0,37.0,0.0,0.0,2.0,27.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.434343434
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,243.0,4.0,10.0,503.0,22.0,7.0,1.0,583.0,197.0,2.0,40.0,62.0,0.0,0.0,2.0,50.0,3.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.2
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,215.0,1.0,9.0,418.0,55.0,8.0,1.0,453.0,216.0,1.0,74.0,23.0,0.0,0.0,2.0,43.0,4.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.361413043
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,509.0,2.0,6.0,143.0,97.0,14.0,6.0,180.0,158.0,1.0,480.0,9.0,1.0,0.0,1.0,121.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.428571429
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,277.0,1.0,7.0,139.0,4.0,4.0,2.0,154.0,119.0,1.0,408.0,11.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.809160305
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,673.0,1.0,1.0,15.0,20.0,1.0,30.0,217.0,69.0,4.0,276.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.047732697
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,674.0,1.0,2.0,24.0,14.0,1.0,17.0,184.0,18.0,4.0,296.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.847682119
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,710.0,3.0,1.0,8.0,5.0,1.0,22.0,218.0,20.0,4.0,330.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8741193048
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,600.0,0.0,1.0,8.0,0.0,1.0,36.0,219.0,15.0,3.0,262.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.263157895
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,436.0,1.0,9.0,175.0,49.0,7.0,6.0,281.0,157.0,1.0,455.0,10.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,164.006024096
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,530.0,3.0,8.0,136.0,100.0,4.0,6.0,150.0,107.0,1.0,447.0,15.0,1.0,0.0,1.0,153.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.489252815
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,729.0,0.0,2.0,16.0,0.0,1.0,18.0,270.0,21.0,4.0,324.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.738461538
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,432.0,2.0,8.0,148.0,65.0,8.0,3.0,164.0,149.0,1.0,392.0,10.0,1.0,0.0,3.0,121.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.989247312
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,658.0,1.0,4.0,24.0,0.0,1.0,12.0,220.0,13.0,5.0,266.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.942720764
