@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://us.battle.net/sc2/en/profile/2553612/1/,http://eu.battle.net/sc2/en/profile/1139573/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://eu.battle.net/sc2/en/profile/2115876/1/,http://kr.battle.net/sc2/en/profile/1126978/2/,http://eu.battle.net/sc2/en/profile/1021189/1/,http://us.battle.net/sc2/en/profile/5142993/1/,http://eu.battle.net/sc2/en/profile/4149248/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://us.battle.net/sc2/en/profile/4176016/1/,http://us.battle.net/sc2/en/profile/5393959/1/,http://eu.battle.net/sc2/en/profile/315813/1/,http://us.battle.net/sc2/en/profile/5376901/1/,http://us.battle.net/sc2/en/profile/3085708/1/,http://kr.battle.net/sc2/en/profile/2343240/1/,http://kr.battle.net/sc2/en/profile/2344252/1/,http://kr.battle.net/sc2/en/profile/2344333/1/,http://kr.battle.net/sc2/en/profile/2341700/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://us.battle.net/sc2/en/profile/3301677/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://us.battle.net/sc2/en/profile/4819996/1/,http://kr.battle.net/sc2/en/profile/2333312/1/,http://eu.battle.net/sc2/en/profile/2222468/1/,http://eu.battle.net/sc2/en/profile/1143713/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://us.battle.net/sc2/en/profile/902213/1/,http://eu.battle.net/sc2/en/profile/326029/1/,http://us.battle.net/sc2/en/profile/3650249/1/,http://kr.battle.net/sc2/en/profile/2343479/1/,http://kr.battle.net/sc2/en/profile/2344207/1/,http://eu.battle.net/sc2/en/profile/2383348/1/,http://eu.battle.net/sc2/en/profile/2526293/1/,http://kr.battle.net/sc2/en/profile/2342491/1/,http://us.battle.net/sc2/en/profile/4167590/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://us.battle.net/sc2/en/profile/4174681/1/,http://kr.battle.net/sc2/en/profile/2342294/1/,http://kr.battle.net/sc2/en/profile/2343979/1/,http://us.battle.net/sc2/en/profile/3949344/1/,http://eu.battle.net/sc2/en/profile/950504/1/,http://eu.battle.net/sc2/en/profile/2898004/1/,http://kr.battle.net/sc2/en/profile/2343531/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://eu.battle.net/sc2/en/profile/239335/1/,http://eu.battle.net/sc2/en/profile/3401218/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://kr.battle.net/sc2/en/profile/2345126/1/,http://kr.battle.net/sc2/en/profile/2342785/1/,http://kr.battle.net/sc2/en/profile/2344230/1/,http://kr.battle.net/sc2/en/profile/2343484/1/,http://eu.battle.net/sc2/en/profile/2048063/1/,http://us.battle.net/sc2/en/profile/2575821/1/,http://us.battle.net/sc2/en/profile/3426440/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://kr.battle.net/sc2/en/profile/2342269/1/,http://us.battle.net/sc2/en/profile/2735594/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://us.battle.net/sc2/en/profile/1317068/1/,http://kr.battle.net/sc2/en/profile/2342343/1/,http://eu.battle.net/sc2/en/profile/284466/1/,http://kr.battle.net/sc2/en/profile/2344602/1/,http://eu.battle.net/sc2/en/profile/1058669/1/,http://us.battle.net/sc2/en/profile/2537456/1/,http://kr.battle.net/sc2/en/profile/4324250/1/,http://eu.battle.net/sc2/en/profile/2101268/1/,http://eu.battle.net/sc2/en/profile/4341883/1/,http://eu.battle.net/sc2/en/profile/3090974/1/,http://us.battle.net/sc2/en/profile/4589387/1/,http://kr.battle.net/sc2/en/profile/2343910/1/,http://kr.battle.net/sc2/en/profile/2342983/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://us.battle.net/sc2/en/profile/3819890/1/,http://kr.battle.net/sc2/en/profile/2343607/1/,http://us.battle.net/sc2/en/profile/3948354/1/,http://kr.battle.net/sc2/en/profile/2340350/1/,http://us.battle.net/sc2/en/profile/3502513/1/,http://us.battle.net/sc2/en/profile/1640778/1/,http://kr.battle.net/sc2/en/profile/4529934/1/,http://kr.battle.net/sc2/en/profile/2344728/1/,http://kr.battle.net/sc2/en/profile/2240191/1/,http://kr.battle.net/sc2/en/profile/2342766/1/,http://us.battle.net/sc2/en/profile/3179642/1/,http://kr.battle.net/sc2/en/profile/2341765/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://us.battle.net/sc2/en/profile/2541852/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://kr.battle.net/sc2/en/profile/2344428/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://kr.battle.net/sc2/en/profile/2342923/1/,http://kr.battle.net/sc2/en/profile/1178662/2/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2343733/1/,http://kr.battle.net/sc2/en/profile/2341575/1/,http://kr.battle.net/sc2/en/profile/3488858/1/,http://us.battle.net/sc2/en/profile/3985949/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2341466/1/,http://kr.battle.net/sc2/en/profile/2343882/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://eu.battle.net/sc2/en/profile/884897/1/,http://kr.battle.net/sc2/en/profile/2342794/1/,http://eu.battle.net/sc2/en/profile/788178/1/,http://kr.battle.net/sc2/en/profile/2332264/1/,http://kr.battle.net/sc2/en/profile/2344407/1/,http://kr.battle.net/sc2/en/profile/2342147/1/,http://kr.battle.net/sc2/en/profile/2343852/1/,http://us.battle.net/sc2/en/profile/558433/1/,http://us.battle.net/sc2/en/profile/4629528/1/,http://kr.battle.net/sc2/en/profile/2341492/1/,http://kr.battle.net/sc2/en/profile/2344987/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/1106851/2/,http://us.battle.net/sc2/en/profile/2133676/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2344285/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey31 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,320.0,4.0,26.0,142.0,525.0,21.0,1.0,202.0,458.0,6.0,408.0,29.0,2.0,73.0,3.0,91.0,4.0,29.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.086956522
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343263/1/,354.0,4.0,103.0,405.0,527.0,30.0,1.0,473.0,400.0,1.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.89233279
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,619.0,2.0,2.0,29.0,796.0,7.0,26.0,305.0,347.0,4.0,58.0,11.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.822620016
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344987/1/,490.0,3.0,7.0,28.0,657.0,38.0,34.0,328.0,187.0,2.0,58.0,9.0,0.0,0.0,2.0,111.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,214.8
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342269/1/,415.0,1.0,1.0,23.0,288.0,6.0,12.0,70.0,112.0,1.0,163.0,8.0,2.0,22.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.826325411
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/4064798/1/,321.0,5.0,34.0,21.0,483.0,43.0,1.0,231.0,567.0,4.0,447.0,20.0,2.0,61.0,3.0,57.0,3.0,15.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.719381688
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344987/1/,383.0,2.0,6.0,13.0,555.0,48.0,28.0,276.0,140.0,3.0,54.0,22.0,1.0,0.0,2.0,70.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,215.78713969
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342269/1/,380.0,1.0,1.0,16.0,267.0,7.0,11.0,44.0,99.0,1.0,93.0,11.0,2.0,19.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,129.046563193
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,316.0,4.0,33.0,68.0,420.0,29.0,1.0,239.0,535.0,5.0,430.0,19.0,2.0,61.0,3.0,63.0,3.0,31.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.181184669
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344987/1/,757.0,3.0,15.0,21.0,863.0,75.0,57.0,505.0,258.0,3.0,97.0,13.0,0.0,0.0,3.0,86.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,197.326829268
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342269/1/,679.0,1.0,2.0,36.0,328.0,13.0,71.0,158.0,169.0,1.0,189.0,8.0,1.0,43.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.35546875
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342147/1/,559.0,0.0,1.0,32.0,0.0,8.0,11.0,559.0,295.0,1.0,601.0,9.0,0.0,0.0,2.0,431.0,3.0,43.0,13.0,0.0,0.0,0.0,0.0,0.0,441.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,231.112890312
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,327.0,16.0,4.0,322.0,208.0,17.0,24.0,140.0,216.0,4.0,196.0,44.0,1.0,1.0,2.0,28.0,1.0,2.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.839486356
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/4064798/1/,292.0,4.0,23.0,211.0,448.0,18.0,1.0,221.0,574.0,6.0,496.0,29.0,2.0,49.0,3.0,62.0,3.0,14.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.73403555
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342147/1/,555.0,0.0,2.0,89.0,0.0,4.0,10.0,241.0,302.0,1.0,677.0,19.0,0.0,0.0,1.0,424.0,3.0,81.0,7.0,0.0,0.0,0.0,0.0,0.0,236.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,204.948301329
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,330.0,15.0,2.0,345.0,181.0,12.0,12.0,94.0,134.0,6.0,179.0,39.0,1.0,3.0,2.0,38.0,3.0,34.0,0.0,0.0,3.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.05904059
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2101268/1/,682.0,1.0,2.0,333.0,710.0,4.0,16.0,560.0,61.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,188.172043011
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342147/1/,591.0,0.0,1.0,50.0,0.0,3.0,15.0,280.0,188.0,1.0,601.0,17.0,0.0,0.0,2.0,410.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,196.16481775
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,308.0,13.0,3.0,424.0,269.0,4.0,11.0,56.0,165.0,4.0,127.0,38.0,1.0,4.0,3.0,29.0,2.0,20.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2665256478
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2101268/1/,644.0,1.0,3.0,332.0,680.0,9.0,24.0,360.0,39.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,159.051724138
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344987/1/,778.0,4.0,12.0,47.0,970.0,63.0,46.0,482.0,275.0,4.0,62.0,37.0,0.0,0.0,4.0,74.0,4.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,205.703373647
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,262.0,14.0,1.0,333.0,260.0,13.0,15.0,90.0,134.0,4.0,76.0,50.0,1.0,0.0,3.0,37.0,3.0,19.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5541401274
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344987/1/,773.0,5.0,11.0,17.0,952.0,64.0,63.0,580.0,172.0,2.0,62.0,32.0,1.0,0.0,3.0,105.0,2.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,204.723404255
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,308.0,19.0,1.0,344.0,241.0,9.0,21.0,176.0,218.0,4.0,128.0,41.0,1.0,1.0,2.0,39.0,1.0,18.0,0.0,0.0,10.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.838526912
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344987/1/,650.0,3.0,9.0,24.0,867.0,50.0,64.0,483.0,185.0,4.0,78.0,19.0,0.0,0.0,2.0,54.0,1.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,228.727272727
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,236.0,16.0,1.0,253.0,152.0,8.0,22.0,118.0,132.0,4.0,125.0,30.0,1.0,0.0,2.0,14.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.245827011
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342147/1/,663.0,0.0,1.0,36.0,0.0,4.0,5.0,230.0,319.0,1.0,612.0,13.0,0.0,0.0,1.0,455.0,2.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,366.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,219.897360704
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342269/1/,852.0,1.0,1.0,31.0,318.0,1.0,24.0,122.0,90.0,1.0,164.0,23.0,3.0,49.0,1.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,124.717119765
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2101268/1/,581.0,1.0,2.0,350.0,638.0,8.0,29.0,370.0,125.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,141.005199307
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342147/1/,534.0,0.0,1.0,26.0,0.0,4.0,12.0,492.0,270.0,1.0,678.0,9.0,0.0,0.0,1.0,318.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,208.565488565
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342269/1/,649.0,1.0,1.0,25.0,314.0,7.0,37.0,116.0,61.0,1.0,204.0,6.0,2.0,39.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,113.110647182
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342147/1/,390.0,0.0,1.0,44.0,0.0,5.0,6.0,278.0,340.0,1.0,435.0,13.0,0.0,0.0,1.0,242.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,287.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,217.657342657
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342269/1/,520.0,1.0,1.0,26.0,317.0,3.0,28.0,39.0,93.0,1.0,154.0,8.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,130.017761989
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342147/1/,607.0,0.0,1.0,47.0,0.0,5.0,23.0,465.0,203.0,1.0,619.0,16.0,0.0,0.0,3.0,407.0,3.0,62.0,7.0,0.0,0.0,0.0,0.0,0.0,371.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,216.86746988
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,267.0,11.0,2.0,296.0,187.0,8.0,20.0,126.0,113.0,6.0,118.0,37.0,1.0,3.0,5.0,36.0,4.0,26.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8410914928
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2101268/1/,598.0,1.0,2.0,291.0,580.0,5.0,25.0,487.0,123.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,169.750733138
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342147/1/,615.0,0.0,2.0,44.0,0.0,4.0,14.0,318.0,438.0,1.0,573.0,14.0,0.0,0.0,2.0,347.0,3.0,58.0,7.0,0.0,0.0,0.0,0.0,0.0,398.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,216.642857143
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,318.0,17.0,3.0,325.0,205.0,8.0,36.0,201.0,137.0,7.0,218.0,44.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116.910179641
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,735.0,1.0,4.0,16.0,565.0,5.0,4.0,410.0,11.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,126.125
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342147/1/,537.0,0.0,1.0,7.0,0.0,7.0,6.0,432.0,341.0,1.0,691.0,4.0,0.0,0.0,1.0,307.0,2.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,325.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,217.57717493
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,360.0,13.0,7.0,424.0,208.0,22.0,15.0,89.0,102.0,4.0,101.0,47.0,1.0,4.0,3.0,20.0,1.0,8.0,0.0,0.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2692847125
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/251061/1/,887.0,1.0,2.0,17.0,582.0,6.0,10.0,456.0,41.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,153.730569948
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,445.0,7.0,4.0,565.0,414.0,4.0,27.0,530.0,46.0,1.0,42.0,23.0,3.0,0.0,1.0,28.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.605889015
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2344428/1/,214.0,10.0,2.0,79.0,66.0,4.0,18.0,138.0,117.0,1.0,126.0,8.0,2.0,28.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,119.0,1.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.6969353008
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,429.0,5.0,3.0,477.0,391.0,12.0,23.0,328.0,160.0,2.0,112.0,21.0,3.0,0.0,2.0,43.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.016759777
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2344428/1/,230.0,16.0,2.0,121.0,156.0,2.0,6.0,109.0,153.0,2.0,5.0,6.0,2.0,13.0,4.0,46.0,0.0,0.0,0.0,0.0,1.0,2.0,115.0,1.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3959731544
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,882.0,1.0,4.0,24.0,584.0,7.0,7.0,382.0,19.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,153.232104121
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2333068/1/,919.0,0.0,2.0,2.0,0.0,7.0,14.0,487.0,221.0,3.0,585.0,10.0,1.0,7.0,1.0,583.0,1.0,56.0,8.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,222.19663419
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2348639/1/,263.0,4.0,7.0,40.0,74.0,23.0,11.0,249.0,286.0,3.0,57.0,81.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,1.0,3.0,75.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5425531915
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,946.0,1.0,3.0,15.0,582.0,10.0,9.0,487.0,60.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,154.666666667
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2333068/1/,989.0,0.0,3.0,23.0,0.0,5.0,15.0,443.0,167.0,1.0,574.0,17.0,1.0,7.0,1.0,586.0,1.0,68.0,1.0,1.0,0.0,0.0,0.0,1.0,32.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,223.67029549
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2348639/1/,283.0,3.0,10.0,32.0,104.0,28.0,16.0,180.0,245.0,3.0,77.0,88.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,1.0,4.0,54.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4165366615
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2222468/1/,741.0,3.0,3.0,5.0,0.0,3.0,3.0,331.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8967001435
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/239335/1/,236.0,1.0,2.0,239.0,140.0,2.0,2.0,318.0,59.0,2.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.7406340058
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,424.0,4.0,3.0,525.0,333.0,4.0,14.0,524.0,32.0,1.0,104.0,21.0,2.0,0.0,1.0,12.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.413164155
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2333068/1/,881.0,2.0,6.0,45.0,10.0,12.0,8.0,477.0,252.0,2.0,451.0,11.0,1.0,1.0,1.0,467.0,1.0,44.0,5.0,2.0,0.0,0.0,0.0,0.0,53.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,223.619047619
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,402.0,4.0,3.0,622.0,473.0,1.0,13.0,416.0,67.0,3.0,121.0,22.0,2.0,0.0,1.0,6.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.536885246
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2333068/1/,893.0,1.0,3.0,54.0,7.0,10.0,8.0,468.0,266.0,1.0,504.0,14.0,1.0,5.0,1.0,531.0,1.0,32.0,7.0,3.0,0.0,0.0,0.0,1.0,52.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,225.983606557
