@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://kr.battle.net/sc2/en/profile/2344780/1/,http://us.battle.net/sc2/en/profile/2553612/1/,http://eu.battle.net/sc2/en/profile/1139573/1/,http://kr.battle.net/sc2/en/profile/3135108/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://eu.battle.net/sc2/en/profile/2115876/1/,http://kr.battle.net/sc2/en/profile/1126978/2/,http://eu.battle.net/sc2/en/profile/1021189/1/,http://us.battle.net/sc2/en/profile/5142993/1/,http://eu.battle.net/sc2/en/profile/4149248/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://us.battle.net/sc2/en/profile/5139152/1/,http://us.battle.net/sc2/en/profile/4176016/1/,http://us.battle.net/sc2/en/profile/5393959/1/,http://eu.battle.net/sc2/en/profile/315813/1/,http://us.battle.net/sc2/en/profile/5376901/1/,http://us.battle.net/sc2/en/profile/3085708/1/,http://kr.battle.net/sc2/en/profile/2343240/1/,http://kr.battle.net/sc2/en/profile/2344252/1/,http://kr.battle.net/sc2/en/profile/2344333/1/,http://kr.battle.net/sc2/en/profile/2341700/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://kr.battle.net/sc2/en/profile/3766200/1/,http://kr.battle.net/sc2/en/profile/2332264/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://us.battle.net/sc2/en/profile/4819996/1/,http://kr.battle.net/sc2/en/profile/4241426/1/,http://kr.battle.net/sc2/en/profile/2333312/1/,http://eu.battle.net/sc2/en/profile/2222468/1/,http://eu.battle.net/sc2/en/profile/3587687/1/,http://eu.battle.net/sc2/en/profile/1143713/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://eu.battle.net/sc2/en/profile/219517/1/,http://kr.battle.net/sc2/en/profile/4170350/1/,http://kr.battle.net/sc2/en/profile/2240191/1/,http://us.battle.net/sc2/en/profile/902213/1/,http://eu.battle.net/sc2/en/profile/326029/1/,http://us.battle.net/sc2/en/profile/3650249/1/,http://us.battle.net/sc2/en/profile/4484230/1/,http://kr.battle.net/sc2/en/profile/2343479/1/,http://kr.battle.net/sc2/en/profile/61442/2/,http://kr.battle.net/sc2/en/profile/2344207/1/,http://eu.battle.net/sc2/en/profile/2383348/1/,http://eu.battle.net/sc2/en/profile/2526293/1/,http://kr.battle.net/sc2/en/profile/2342491/1/,http://us.battle.net/sc2/en/profile/4167590/1/,http://eu.battle.net/sc2/en/profile/2385865/1/,http://kr.battle.net/sc2/en/profile/2342297/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://us.battle.net/sc2/en/profile/4174681/1/,http://kr.battle.net/sc2/en/profile/2342294/1/,http://kr.battle.net/sc2/en/profile/2343979/1/,http://us.battle.net/sc2/en/profile/3949344/1/,http://eu.battle.net/sc2/en/profile/950504/1/,http://kr.battle.net/sc2/en/profile/2343079/1/,http://kr.battle.net/sc2/en/profile/2343531/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://kr.battle.net/sc2/en/profile/2343484/1/,http://eu.battle.net/sc2/en/profile/239335/1/,http://eu.battle.net/sc2/en/profile/3437681/1/,http://eu.battle.net/sc2/en/profile/3401218/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://kr.battle.net/sc2/en/profile/2345126/1/,http://eu.battle.net/sc2/en/profile/2048063/1/,http://kr.battle.net/sc2/en/profile/2342785/1/,http://kr.battle.net/sc2/en/profile/2344230/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://kr.battle.net/sc2/en/profile/622096/1/,http://us.battle.net/sc2/en/profile/2575821/1/,http://us.battle.net/sc2/en/profile/3426440/1/,http://us.battle.net/sc2/en/profile/4580957/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://kr.battle.net/sc2/en/profile/2344031/1/,http://kr.battle.net/sc2/en/profile/2342269/1/,http://us.battle.net/sc2/en/profile/416097/1/,http://us.battle.net/sc2/en/profile/2735594/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://us.battle.net/sc2/en/profile/1317068/1/,http://kr.battle.net/sc2/en/profile/2342343/1/,http://eu.battle.net/sc2/en/profile/284466/1/,http://us.battle.net/sc2/en/profile/443514/1/,http://kr.battle.net/sc2/en/profile/2344602/1/,http://kr.battle.net/sc2/en/profile/1662025/1/,http://us.battle.net/sc2/en/profile/2537456/1/,http://us.battle.net/sc2/en/profile/4473494/1/,http://kr.battle.net/sc2/en/profile/4324250/1/,http://kr.battle.net/sc2/en/profile/1215014/2/,http://eu.battle.net/sc2/en/profile/2101268/1/,http://eu.battle.net/sc2/en/profile/4341883/1/,http://eu.battle.net/sc2/en/profile/3090974/1/,http://kr.battle.net/sc2/en/profile/1241127/2/,http://us.battle.net/sc2/en/profile/4589387/1/,http://kr.battle.net/sc2/en/profile/2343910/1/,http://eu.battle.net/sc2/en/profile/498165/1/,http://kr.battle.net/sc2/en/profile/2342983/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://us.battle.net/sc2/en/profile/3819890/1/,http://kr.battle.net/sc2/en/profile/721082/2/,http://kr.battle.net/sc2/en/profile/2343607/1/,http://us.battle.net/sc2/en/profile/3948354/1/,http://kr.battle.net/sc2/en/profile/92177/2/,http://kr.battle.net/sc2/en/profile/2342671/1/,http://us.battle.net/sc2/en/profile/3817071/1/,http://kr.battle.net/sc2/en/profile/2343559/1/,http://kr.battle.net/sc2/en/profile/2340350/1/,http://us.battle.net/sc2/en/profile/3502513/1/,http://us.battle.net/sc2/en/profile/1640778/1/,http://kr.battle.net/sc2/en/profile/4529934/1/,http://us.battle.net/sc2/en/profile/4580578/1/,http://eu.battle.net/sc2/en/profile/349650/1/,http://kr.battle.net/sc2/en/profile/2344728/1/,http://kr.battle.net/sc2/en/profile/2344079/1/,http://kr.battle.net/sc2/en/profile/2342766/1/,http://us.battle.net/sc2/en/profile/3179642/1/,http://kr.battle.net/sc2/en/profile/2341765/1/,http://us.battle.net/sc2/en/profile/945960/1/,http://us.battle.net/sc2/en/profile/5068246/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://us.battle.net/sc2/en/profile/2541852/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://kr.battle.net/sc2/en/profile/2344428/1/,http://eu.battle.net/sc2/en/profile/2537221/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://kr.battle.net/sc2/en/profile/2342923/1/,http://eu.battle.net/sc2/en/profile/1173786/1/,http://eu.battle.net/sc2/en/profile/3971497/1/,http://kr.battle.net/sc2/en/profile/1178662/2/,http://kr.battle.net/sc2/en/profile/2333068/1/,Ihttp://kr.battle.net/sc2/en/profile/2345126/1/,http://kr.battle.net/sc2/en/profile/2343733/1/,http://kr.battle.net/sc2/en/profile/2341575/1/,http://us.battle.net/sc2/en/profile/3650940/1/,http://us.battle.net/sc2/en/profile/2331025/1/,http://kr.battle.net/sc2/en/profile/3488858/1/,http://us.battle.net/sc2/en/profile/3985949/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2341466/1/,http://kr.battle.net/sc2/en/profile/2343882/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/213221/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://eu.battle.net/sc2/en/profile/884897/1/,http://kr.battle.net/sc2/en/profile/2342794/1/,http://eu.battle.net/sc2/en/profile/377903/1/,http://eu.battle.net/sc2/en/profile/1430346/1/,http://eu.battle.net/sc2/en/profile/788178/1/,http://us.battle.net/sc2/en/profile/3301677/1/,http://kr.battle.net/sc2/en/profile/2344407/1/,http://kr.battle.net/sc2/en/profile/2345102/1/,http://kr.battle.net/sc2/en/profile/2334176/1/,http://kr.battle.net/sc2/en/profile/2342147/1/,http://eu.battle.net/sc2/en/profile/2639840/1/,http://kr.battle.net/sc2/en/profile/2343852/1/,http://us.battle.net/sc2/en/profile/558433/1/,http://us.battle.net/sc2/en/profile/4629528/1/,http://eu.battle.net/sc2/en/profile/2910724/1/,http://kr.battle.net/sc2/en/profile/2341492/1/,http://us.battle.net/sc2/en/profile/4609532/1/,http://kr.battle.net/sc2/en/profile/2344987/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/1106851/2/,http://eu.battle.net/sc2/en/profile/2898004/1/,http://eu.battle.net/sc2/en/profile/1058669/1/,http://us.battle.net/sc2/en/profile/2133676/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2344285/1/,http://us.battle.net/sc2/en/profile/2821952/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,330.0,3.0,1.0,418.0,149.0,6.0,7.0,246.0,22.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.384279476
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2537221/1/,299.0,1.0,1.0,164.0,200.0,2.0,4.0,63.0,151.0,1.0,0.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,148.321678322
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3971497/1/,95.0,8.0,8.0,168.0,61.0,2.0,1.0,136.0,136.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.651685393
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/2526293/1/,254.0,1.0,0.0,0.0,274.0,0.0,3.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,386.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.809160305
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,137.0,16.0,1.0,239.0,188.0,8.0,4.0,28.0,72.0,2.0,39.0,36.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.834692365
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,272.0,1.0,5.0,107.0,60.0,2.0,5.0,104.0,67.0,1.0,269.0,8.0,1.0,0.0,1.0,57.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,134.010378058
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3971497/1/,71.0,3.0,6.0,230.0,148.0,2.0,1.0,195.0,180.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.554896142
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/2526293/1/,224.0,2.0,0.0,0.0,290.0,0.0,3.0,41.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.752212389
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3971497/1/,110.0,11.0,8.0,199.0,164.0,3.0,1.0,152.0,248.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.099236641
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/2526293/1/,401.0,2.0,0.0,0.0,428.0,0.0,8.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,218.375634518
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,104.0,18.0,1.0,160.0,51.0,10.0,5.0,60.0,86.0,2.0,116.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.763224181
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342419/1/,296.0,1.0,4.0,91.0,13.0,9.0,11.0,107.0,96.0,1.0,300.0,5.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.708721423
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/1058669/1/,137.0,2.0,2.0,88.0,352.0,7.0,18.0,313.0,94.0,1.0,10.0,18.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,140.992430614
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3437681/1/,363.0,1.0,0.0,0.0,472.0,1.0,2.0,367.0,13.0,2.0,49.0,10.0,1.0,148.0,2.0,25.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,209.974768713
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,108.0,19.0,3.0,229.0,164.0,7.0,4.0,16.0,89.0,2.0,51.0,27.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.135946622
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,259.0,1.0,8.0,138.0,41.0,4.0,3.0,82.0,44.0,1.0,282.0,12.0,1.0,0.0,1.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,134.525790349
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,127.0,15.0,3.0,249.0,159.0,7.0,2.0,5.0,61.0,2.0,63.0,32.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.850574713
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342419/1/,284.0,2.0,5.0,108.0,55.0,3.0,4.0,74.0,90.0,1.0,322.0,8.0,1.0,0.0,1.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.769230769
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2332264/1/,93.0,4.0,2.0,21.0,76.0,12.0,1.0,296.0,255.0,2.0,18.0,16.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115.173913043
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2333312/1/,257.0,1.0,0.0,0.0,8.0,3.0,1.0,296.0,180.0,6.0,173.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.051522248
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2332264/1/,86.0,3.0,2.0,15.0,44.0,8.0,1.0,293.0,270.0,2.0,33.0,6.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.784232365
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2333312/1/,194.0,3.0,0.0,0.0,4.0,3.0,1.0,214.0,145.0,6.0,140.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.305986696
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3437681/1/,380.0,1.0,0.0,0.0,523.0,1.0,4.0,358.0,2.0,2.0,41.0,21.0,1.0,256.0,2.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,189.677419355
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/1058669/1/,181.0,7.0,3.0,65.0,438.0,3.0,35.0,352.0,79.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.727722772
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344476/1/,397.0,0.0,6.0,39.0,0.0,1.0,3.0,311.0,0.0,2.0,380.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.467061436
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2341700/1/,147.0,3.0,1.0,195.0,269.0,0.0,5.0,105.0,0.0,1.0,79.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1107784431
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/1058669/1/,180.0,3.0,3.0,61.0,467.0,8.0,32.0,381.0,60.0,2.0,15.0,19.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.14479638
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3437681/1/,441.0,1.0,0.0,0.0,405.0,0.0,1.0,161.0,0.0,3.0,36.0,14.0,1.0,209.0,2.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,182.311178248
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/1058669/1/,101.0,3.0,2.0,83.0,373.0,8.0,26.0,347.0,86.0,1.0,6.0,13.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.369597615
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3437681/1/,382.0,1.0,0.0,0.0,444.0,1.0,3.0,274.0,11.0,2.0,25.0,9.0,1.0,226.0,2.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,195.555555556
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344476/1/,419.0,0.0,5.0,33.0,0.0,3.0,4.0,306.0,0.0,2.0,347.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.065789474
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2341700/1/,136.0,2.0,1.0,112.0,222.0,0.0,5.0,109.0,0.0,1.0,59.0,16.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9273927393
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2332264/1/,61.0,2.0,1.0,8.0,87.0,5.0,2.0,362.0,298.0,2.0,33.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.428571429
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344476/1/,361.0,0.0,1.0,0.0,0.0,1.0,2.0,241.0,0.0,3.0,315.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.183161004
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2048063/1/,235.0,3.0,3.0,13.0,7.0,11.0,10.0,131.0,0.0,4.0,155.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,83.2490974729
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,182.0,1.0,5.0,364.0,5.0,3.0,1.0,445.0,220.0,1.0,79.0,15.0,0.0,0.0,2.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.736342043
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344476/1/,352.0,0.0,1.0,0.0,0.0,4.0,9.0,297.0,15.0,3.0,336.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.688311688
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2332264/1/,95.0,3.0,0.0,0.0,103.0,22.0,1.0,334.0,362.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.725151253
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/2048063/1/,279.0,3.0,2.0,18.0,7.0,17.0,13.0,198.0,3.0,2.0,212.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,101.969543147
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/377576/1/,146.0,2.0,5.0,299.0,41.0,3.0,1.0,436.0,234.0,2.0,24.0,23.0,0.0,0.0,2.0,25.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.299492386
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2333312/1/,243.0,3.0,1.0,5.0,6.0,4.0,2.0,281.0,161.0,7.0,150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3086053412
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2341700/1/,133.0,2.0,5.0,141.0,245.0,1.0,4.0,100.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2333312/1/,196.0,1.0,0.0,0.0,1.0,3.0,2.0,197.0,101.0,8.0,93.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.298245614
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2341700/1/,131.0,2.0,3.0,136.0,233.0,0.0,4.0,97.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6728538283
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2048063/1/,259.0,2.0,2.0,23.0,4.0,11.0,11.0,177.0,0.0,3.0,205.0,15.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,108.87755102
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,232.0,1.0,6.0,364.0,34.0,6.0,1.0,420.0,266.0,2.0,43.0,35.0,0.0,0.0,2.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.434343434
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2333312/1/,292.0,1.0,2.0,7.0,7.0,3.0,2.0,293.0,186.0,3.0,172.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.101321586
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2341700/1/,177.0,1.0,1.0,108.0,233.0,1.0,5.0,103.0,7.0,1.0,61.0,3.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5882352941
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/2048063/1/,245.0,4.0,7.0,13.0,8.0,10.0,10.0,171.0,0.0,3.0,201.0,11.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,96.8367346939
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/377576/1/,171.0,4.0,4.0,434.0,17.0,2.0,1.0,546.0,186.0,2.0,32.0,57.0,0.0,0.0,2.0,32.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.2
