@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://kr.battle.net/sc2/en/profile/2343479/1/,http://us.battle.net/sc2/en/profile/3985949/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://eu.battle.net/sc2/en/profile/2101268/1/,http://kr.battle.net/sc2/en/profile/2344207/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2343882/1/,http://us.battle.net/sc2/en/profile/4167590/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2332264/1/,http://eu.battle.net/sc2/en/profile/884897/1/,http://kr.battle.net/sc2/en/profile/2343607/1/,http://kr.battle.net/sc2/en/profile/2342794/1/,http://kr.battle.net/sc2/en/profile/2343484/1/,http://eu.battle.net/sc2/en/profile/788178/1/,http://kr.battle.net/sc2/en/profile/2343240/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://us.battle.net/sc2/en/profile/3301677/1/,http://kr.battle.net/sc2/en/profile/2341700/1/,http://eu.battle.net/sc2/en/profile/2222468/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://kr.battle.net/sc2/en/profile/2344230/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://kr.battle.net/sc2/en/profile/2344333/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://eu.battle.net/sc2/en/profile/1143713/1/,http://us.battle.net/sc2/en/profile/3426440/1/,http://kr.battle.net/sc2/en/profile/2342766/1/,http://kr.battle.net/sc2/en/profile/2342147/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/2341492/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://kr.battle.net/sc2/en/profile/2344987/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://kr.battle.net/sc2/en/profile/2342269/1/,http://kr.battle.net/sc2/en/profile/1106851/2/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/3401218/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://us.battle.net/sc2/en/profile/902213/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://eu.battle.net/sc2/en/profile/1058669/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey72 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344987/1/,756.0,4.0,9.0,4.0,1071.0,51.0,41.0,503.0,260.0,2.0,116.0,32.0,0.0,0.0,2.0,89.0,2.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.52892562
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343607/1/,376.0,3.0,1.0,110.0,64.0,7.0,12.0,133.0,321.0,2.0,41.0,12.0,1.0,4.0,1.0,31.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4986225895
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/3985949/1/,378.0,5.0,5.0,122.0,93.0,4.0,29.0,467.0,557.0,1.0,26.0,18.0,1.0,0.0,2.0,52.0,3.0,12.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.024423338
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/4167590/1/,437.0,6.0,1.0,348.0,316.0,5.0,12.0,77.0,81.0,3.0,30.0,32.0,2.0,14.0,2.0,18.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.702647658
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344987/1/,715.0,4.0,12.0,85.0,862.0,50.0,46.0,426.0,185.0,2.0,47.0,20.0,1.0,0.0,5.0,118.0,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.636678201
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343607/1/,330.0,3.0,2.0,78.0,57.0,5.0,13.0,165.0,284.0,4.0,40.0,5.0,1.0,12.0,1.0,30.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.4431554524
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344987/1/,704.0,3.0,5.0,1.0,1076.0,56.0,60.0,677.0,197.0,3.0,92.0,27.0,0.0,0.0,2.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.652014652
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,261.0,5.0,10.0,43.0,114.0,28.0,19.0,131.0,301.0,1.0,4.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4468864469
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/3985949/1/,430.0,2.0,3.0,212.0,5.0,1.0,38.0,654.0,695.0,2.0,10.0,22.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.901287554
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344987/1/,701.0,3.0,7.0,24.0,1033.0,47.0,58.0,500.0,345.0,2.0,53.0,22.0,0.0,0.0,2.0,74.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.29512894
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2348639/1/,239.0,3.0,6.0,30.0,89.0,21.0,27.0,140.0,200.0,2.0,32.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3460803059
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/3985949/1/,506.0,3.0,2.0,123.0,108.0,4.0,23.0,453.0,602.0,2.0,45.0,26.0,1.0,0.0,3.0,43.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.434083601
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/4167590/1/,434.0,4.0,1.0,290.0,248.0,6.0,16.0,72.0,38.0,3.0,87.0,24.0,2.0,5.0,2.0,61.0,1.0,0.0,5.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.839228296
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344987/1/,706.0,4.0,6.0,21.0,940.0,49.0,53.0,454.0,239.0,2.0,89.0,20.0,0.0,0.0,3.0,91.0,2.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.11241907
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,242.0,4.0,16.0,54.0,73.0,7.0,22.0,132.0,129.0,5.0,42.0,76.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,73.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.9752650177
race:Terran,status:Loss,http://us.battle.net/sc2/en/profile/3985949/1/,371.0,3.0,7.0,167.0,72.0,7.0,22.0,445.0,498.0,2.0,47.0,34.0,2.0,1.0,6.0,52.0,4.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.724465558
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/4167590/1/,431.0,5.0,1.0,340.0,317.0,5.0,19.0,102.0,48.0,3.0,43.0,37.0,3.0,18.0,2.0,24.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.861660079
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2343012/1/,382.0,4.0,3.0,586.0,471.0,6.0,10.0,297.0,176.0,1.0,77.0,23.0,2.0,0.0,1.0,14.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.043865226
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2344476/1/,687.0,1.0,4.0,46.0,2.0,1.0,10.0,876.0,0.0,5.0,895.0,14.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,236.52892562
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4417787/1/,601.0,1.0,4.0,88.0,414.0,4.0,9.0,353.0,98.0,1.0,35.0,27.0,0.0,0.0,1.0,15.0,1.0,2.0,1.0,0.0,0.0,0.0,58.0,0.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.957325747
race:Protoss,status:Loss,http://us.battle.net/sc2/en/profile/4665241/1/,246.0,3.0,10.0,58.0,34.0,55.0,2.0,972.0,741.0,3.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,167.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.581792319
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,297.0,4.0,2.0,540.0,308.0,5.0,21.0,433.0,35.0,2.0,3.0,11.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.016194332
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344476/1/,801.0,0.0,7.0,175.0,0.0,1.0,12.0,449.0,0.0,3.0,508.0,13.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,182.370820669
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,171.0,2.0,1.0,279.0,196.0,1.0,12.0,233.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.277108434
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344476/1/,336.0,0.0,1.0,0.0,0.0,5.0,13.0,219.0,71.0,2.0,300.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.656716418
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/4417787/1/,636.0,1.0,3.0,59.0,312.0,11.0,20.0,317.0,89.0,1.0,21.0,24.0,1.0,5.0,1.0,10.0,2.0,8.0,3.0,0.0,0.0,0.0,92.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.211538462
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,241.0,3.0,11.0,24.0,53.0,42.0,2.0,898.0,675.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,179.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.068427371
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,786.0,2.0,3.0,25.0,4.0,1.0,25.0,356.0,80.0,4.0,345.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.64453125
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,440.0,2.0,2.0,15.0,519.0,5.0,24.0,178.0,230.0,4.0,65.0,25.0,0.0,0.0,1.0,18.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.340798442
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,815.0,1.0,2.0,26.0,17.0,1.0,37.0,363.0,29.0,4.0,412.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.019950125
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,531.0,2.0,3.0,64.0,672.0,9.0,10.0,53.0,323.0,4.0,49.0,39.0,0.0,0.0,2.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.789539228
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,158.0,1.0,1.0,271.0,163.0,1.0,9.0,139.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.868525896
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,379.0,1.0,1.0,21.0,420.0,5.0,6.0,16.0,106.0,1.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.35483871
race:Terran,status:Win,http://kr.battle.net/sc2/en/profile/2343012/1/,323.0,1.0,1.0,512.0,264.0,14.0,17.0,395.0,72.0,2.0,79.0,10.0,0.0,0.0,1.0,42.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.191011236
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,510.0,1.0,1.0,48.0,642.0,6.0,13.0,116.0,288.0,2.0,43.0,6.0,0.0,0.0,1.0,18.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.595041322
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,784.0,0.0,3.0,26.0,0.0,1.0,34.0,348.0,54.0,4.0,415.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.323529412
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344476/1/,664.0,0.0,2.0,50.0,0.0,3.0,21.0,632.0,0.0,3.0,719.0,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,187.433628319
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/4167590/1/,432.0,7.0,1.0,361.0,341.0,8.0,8.0,86.0,73.0,5.0,53.0,45.0,3.0,21.0,4.0,25.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.284009547
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,431.0,4.0,3.0,33.0,157.0,2.0,6.0,70.0,0.0,1.0,627.0,12.0,1.0,0.0,4.0,507.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,159.126290707
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,754.0,2.0,5.0,48.0,2.0,1.0,20.0,365.0,49.0,5.0,370.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.371405094
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2344476/1/,727.0,0.0,2.0,35.0,0.0,1.0,13.0,617.0,0.0,4.0,749.0,14.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,182.864197531
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2343479/1/,817.0,2.0,2.0,13.0,12.0,2.0,31.0,309.0,71.0,4.0,388.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.769230769
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2343067/1/,608.0,3.0,3.0,101.0,788.0,13.0,14.0,187.0,220.0,5.0,60.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.700819672
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/4167590/1/,418.0,7.0,1.0,364.0,358.0,3.0,9.0,158.0,23.0,3.0,56.0,45.0,3.0,20.0,2.0,14.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.621513944
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,454.0,3.0,2.0,52.0,170.0,1.0,8.0,84.0,1.0,1.0,572.0,7.0,1.0,0.0,3.0,449.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.211155378
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,856.0,3.0,3.0,18.0,28.0,2.0,25.0,363.0,72.0,4.0,449.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.684210526
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,597.0,5.0,2.0,42.0,741.0,6.0,28.0,227.0,355.0,5.0,74.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.184372256
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/3985949/1/,432.0,4.0,6.0,65.0,30.0,3.0,23.0,440.0,516.0,1.0,7.0,15.0,1.0,0.0,4.0,43.0,2.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.611940299
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2343479/1/,696.0,3.0,4.0,37.0,21.0,1.0,36.0,388.0,42.0,4.0,398.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.056603774
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2343067/1/,565.0,3.0,1.0,60.0,694.0,5.0,19.0,217.0,262.0,6.0,71.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.885106383
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,666.0,1.0,1.0,81.0,526.0,5.0,5.0,158.0,222.0,1.0,37.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,157.162276975
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342794/1/,741.0,0.0,3.0,10.0,0.0,11.0,9.0,259.0,164.0,4.0,704.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.599659284
race:Terran,status:Win,http://us.battle.net/sc2/en/profile/3985949/1/,455.0,2.0,5.0,409.0,23.0,1.0,22.0,796.0,647.0,2.0,66.0,24.0,2.0,2.0,5.0,10.0,6.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.417628541
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,538.0,1.0,1.0,37.0,402.0,7.0,18.0,242.0,192.0,2.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,144.311183144
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342794/1/,537.0,0.0,2.0,33.0,0.0,14.0,21.0,238.0,182.0,2.0,501.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.707792208
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4417787/1/,567.0,1.0,8.0,114.0,315.0,3.0,14.0,193.0,77.0,1.0,25.0,24.0,1.0,6.0,1.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,95.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.850340136
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2332264/1/,133.0,5.0,2.0,60.0,135.0,18.0,3.0,469.0,339.0,5.0,47.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.08033241
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2334376/1/,354.0,1.0,5.0,718.0,185.0,21.0,35.0,299.0,91.0,1.0,22.0,7.0,1.0,0.0,1.0,530.0,1.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.958333333
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/4417787/1/,570.0,1.0,7.0,104.0,345.0,5.0,18.0,301.0,94.0,1.0,41.0,18.0,2.0,8.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,56.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.187582563
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2332264/1/,163.0,4.0,4.0,61.0,137.0,20.0,2.0,402.0,364.0,2.0,35.0,34.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.388824214
race:Terran,status:Loss,http://kr.battle.net/sc2/en/profile/2334376/1/,408.0,2.0,5.0,684.0,208.0,31.0,25.0,228.0,104.0,1.0,12.0,11.0,1.0,10.0,1.0,556.0,1.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.426076834
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,632.0,1.0,2.0,86.0,530.0,4.0,3.0,204.0,239.0,1.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,154.028732042
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2332264/1/,195.0,5.0,6.0,86.0,122.0,13.0,3.0,382.0,205.0,3.0,42.0,21.0,0.0,0.0,2.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9513108614
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2332264/1/,121.0,2.0,2.0,5.0,41.0,14.0,2.0,276.0,215.0,3.0,16.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.5423340961
race:Zerg,status:Win,http://kr.battle.net/sc2/en/profile/2342120/1/,396.0,1.0,2.0,155.0,450.0,4.0,6.0,116.0,149.0,1.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,181.776765376
race:Protoss,status:Win,http://us.battle.net/sc2/en/profile/4665241/1/,211.0,4.0,13.0,44.0,65.0,39.0,2.0,1013.0,712.0,4.0,22.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,209.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.797814208
race:Zerg,status:Loss,http://kr.battle.net/sc2/en/profile/2342120/1/,680.0,1.0,1.0,74.0,500.0,3.0,10.0,189.0,69.0,2.0,106.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,151.780104712
